Unix Timestamp,Volume Currency,Volume USD,Price Range,label
1525107600,87000.0,5887.81,0.00096,0
1510423200,469.09,2923165.3,180.20000000000076,1
1521039600,4000.0,140.31,0.0004699999999999,0
1515186000,182.04,3053551.41,304.5300000000025,1
1517860800,16474540.0,59883.46,0.0005369999999999,0
1528466400,555175.0,76814.23,0.0011,0
1521118800,259.51,2227120.31,240.54000000000087,0
1511208000,1463.32,537088.24,2.819999999999993,0
1511679600,337.83,3033899.87,144.9400000000005,1
1524499200,13459.0,2768.68,0.0011,0
1515394800,822000.0,153758.33,0.0273,0
1526050800,682130.0,2941.65,4.99999999999997e-05,0
1523520000,9000.0,761.07,0.00095,0
1509462000,43519.0,2548.02,0.00073,0
1520521200,10000.0,438.91,0.00099,0
1527390000,224.03,131541.38,4.07000000000005,0
1510452000,15700550.0,17849.02,2.3000000000000017e-05,0
1511046000,338.57,2638514.21,64.80000000000018,0
1514689200,289.39,3812693.64,429.8299999999999,1
1524589200,46995.0,10441.22,0.0103,0
1509602400,342.76,2367142.78,104.53999999999996,0
1518426000,318.31,275535.1,11.200000000000044,0
1526990400,525.24,4305690.22,64.77999999999975,0
1509397200,12965700.0,14971.49,1.8000000000000004e-05,0
1518843600,39761.0,11000.93,0.0080999999999999,0
1528063200,299.85,184762.5,3.7999999999999545,0
1513263600,279172.0,187158.88,0.0685,0
1518980400,86000.0,6887.39,0.0039499999999999,0
1509832800,426.76,3126074.56,43.13000000000011,0
1514088000,193000.0,44926.08,0.0174,0
1522436400,193887.0,22623.9,0.0022999999999999,0
1525536000,282.43,2800364.28,70.26000000000022,0
1521082800,737.37,455972.78,8.889999999999986,0
1528254000,54.37,414493.22,15.710000000000036,0
1519491600,5000.0,304.19,1.9999999999999185e-05,0
1527537600,279.15,2026031.02,42.30000000000018,0
1522141200,238.24,1930473.3,106.02000000000044,0
1511629200,871.17,408202.98,7.920000000000016,0
1510624800,5005530.0,5939.68,1.2000000000000077e-05,0
1511348400,349.64,2899757.05,53.67000000000007,0
1510966800,338797.0,23426.2,0.0019699999999999,0
1509591600,223947.0,12507.1,0.00226,0
1514358000,197000.0,35986.62,0.019,0
1526698800,18062.0,2916.12,0.0015999999999999,0
1527480000,92679.0,13185.99,0.0032999999999999,0
1513468800,11733960.0,66155.93,0.0004989999999999,0
1518012000,28066.0,5198.54,0.0103,0
1514991600,434.68,380290.6,12.259999999999993,0
1517868000,4619790.0,16758.03,0.0002139999999999,0
1515135600,192742.0,545727.42,0.1899999999999999,0
1514631600,217.22,2840508.34,332.1900000000005,1
1516636800,242972.0,288957.97,0.07,0
1509267600,435338.0,25743.65,0.0009199999999999,0
1511636400,395.45,184323.44,3.490000000000009,0
1515880800,125.37,1788707.21,188.27999999999884,0
1510707600,413684.0,27480.93,0.0044,0
1518181200,25469.0,4714.86,0.0045,0
1512208800,204.27,2275606.8,126.65999999999984,0
1517400000,247.84,276990.65,21.029999999999973,0
1510880400,314.02,2496818.72,126.96000000000004,1
1524024000,142.99,74567.16,1.669999999999959,0
1516849200,240.02,2774236.13,233.23999999999975,1
1527260400,2189650.0,7700.65,3.4000000000000176e-05,0
1518782400,3726700.0,24979.1,0.0001919999999999,0
